Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
2025-04-08T16:30:00+02:00;PT15M;Onshore;Wallonia;Elia;7.54;6.0;1.4;13.1;7.6;2.7;16.7;7.1;2.8;16.2;1.9;0.0;56.2;216.3;0.03;''
2025-04-08T16:15:00+02:00;PT15M;Onshore;Wallonia;Elia;7.18;5.5;0.7;12.4;7.0;2.4;16.2;6.6;2.4;15.6;1.8;0.0;55.3;216.3;0.03;''
2025-04-08T16:00:00+02:00;PT15M;Onshore;Wallonia;Elia;8.15;4.9;0.4;11.9;6.5;1.9;15.8;6.2;1.9;15.1;1.5;0.0;54.5;216.3;0.04;''
2025-04-08T15:45:00+02:00;PT15M;Onshore;Wallonia;Elia;6.6;4.4;0.4;11.0;6.0;1.5;15.2;5.8;1.6;14.6;1.2;0.0;53.7;216.3;0.03;''
2025-04-08T15:30:00+02:00;PT15M;Onshore;Wallonia;Elia;5.58;4.0;0.3;10.6;5.7;1.2;14.7;5.3;1.4;14.2;1.0;0.0;53.2;216.3;0.03;''
2025-04-08T15:15:00+02:00;PT15M;Onshore;Wallonia;Elia;5.8;3.7;0.3;10.2;5.2;1.1;14.4;5.0;1.1;13.7;0.8;0.0;53.0;216.3;0.03;''
2025-04-08T15:00:00+02:00;PT15M;Onshore;Wallonia;Elia;5.0;3.6;0.3;9.9;4.8;0.8;13.9;4.6;0.9;13.5;0.7;0.0;52.8;216.3;0.02;''
2025-04-08T14:45:00+02:00;PT15M;Onshore;Wallonia;Elia;4.0;4.8;0.8;11.5;4.2;0.5;13.4;4.0;0.6;12.8;0.3;0.0;52.8;216.3;0.02;''
2025-04-08T14:30:00+02:00;PT15M;Onshore;Wallonia;Elia;3.23;4.8;0.8;11.3;3.9;0.4;13.2;3.8;0.5;12.6;0.3;0.0;53.1;216.3;0.01;''
2025-04-08T14:15:00+02:00;PT15M;Onshore;Wallonia;Elia;3.34;4.8;0.9;11.3;3.7;0.4;13.0;3.6;0.4;12.4;0.3;0.0;53.9;216.3;0.02;''
2025-04-08T14:00:00+02:00;PT15M;Onshore;Wallonia;Elia;2.07;4.8;0.9;11.1;3.5;0.4;12.7;3.4;0.4;12.2;0.3;0.0;54.5;216.3;0.01;''
2025-04-08T13:45:00+02:00;PT15M;Onshore;Wallonia;Elia;2.27;1.5;0.2;8.7;3.4;0.4;12.6;3.4;0.5;12.0;0.3;0.0;54.6;216.3;0.01;''
2025-04-08T13:30:00+02:00;PT15M;Onshore;Wallonia;Elia;2.2;1.4;0.2;8.5;3.2;0.4;12.5;3.3;0.5;12.0;0.3;0.0;54.3;216.3;0.01;''
2025-04-08T13:15:00+02:00;PT15M;Onshore;Wallonia;Elia;2.62;1.3;0.1;8.2;3.2;0.5;12.5;3.2;0.5;11.9;0.3;0.0;53.4;216.3;0.01;''
2025-04-08T13:00:00+02:00;PT15M;Onshore;Wallonia;Elia;3.38;1.3;0.1;8.1;3.1;0.4;12.2;3.1;0.5;11.7;0.4;0.0;52.3;216.3;0.02;''
2025-04-08T12:45:00+02:00;PT15M;Onshore;Wallonia;Elia;3.88;1.3;0.1;8.0;2.8;0.4;12.3;3.0;0.5;11.6;0.4;0.0;51.8;216.3;0.02;''
2025-04-08T12:30:00+02:00;PT15M;Onshore;Wallonia;Elia;5.89;1.4;0.1;8.0;2.8;0.4;12.0;2.9;0.5;11.4;0.4;0.0;51.1;216.3;0.03;''
2025-04-08T12:15:00+02:00;PT15M;Onshore;Wallonia;Elia;7.34;1.4;0.1;8.0;2.7;0.5;11.9;2.7;0.4;11.2;0.4;0.0;50.7;216.3;0.03;''
2025-04-08T12:00:00+02:00;PT15M;Onshore;Wallonia;Elia;7.82;1.6;0.1;7.9;2.5;0.5;11.8;2.6;0.5;11.1;0.4;0.0;50.4;216.3;0.04;''
2025-04-08T11:45:00+02:00;PT15M;Onshore;Wallonia;Elia;5.42;2.5;0.7;9.3;2.1;0.4;11.3;2.0;0.4;10.6;0.4;0.0;50.6;216.3;0.03;''
2025-04-08T11:30:00+02:00;PT15M;Onshore;Wallonia;Elia;5.01;2.8;0.8;9.4;2.0;0.5;11.2;2.1;0.4;10.4;0.5;0.0;51.2;216.3;0.02;''
2025-04-08T11:15:00+02:00;PT15M;Onshore;Wallonia;Elia;4.31;3.2;1.0;9.6;1.8;0.5;11.2;2.0;0.5;10.4;0.5;0.0;52.4;216.3;0.02;''
2025-04-08T11:00:00+02:00;PT15M;Onshore;Wallonia;Elia;3.95;3.4;1.1;9.7;2.2;0.5;11.1;2.1;0.5;10.6;0.5;0.0;53.5;216.3;0.02;''
2025-04-08T10:45:00+02:00;PT15M;Onshore;Wallonia;Elia;3.76;6.4;1.4;13.2;2.5;0.6;11.4;2.4;0.5;10.9;0.6;0.0;54.0;216.3;0.02;''
2025-04-08T10:30:00+02:00;PT15M;Onshore;Wallonia;Elia;2.67;7.3;2.2;13.8;2.7;0.6;11.7;2.6;0.6;11.1;0.6;0.0;53.5;216.3;0.01;''
2025-04-08T10:15:00+02:00;PT15M;Onshore;Wallonia;Elia;1.56;7.9;3.0;14.4;3.0;0.7;11.9;2.9;0.7;11.3;0.6;0.0;52.3;216.3;0.01;''
2025-04-08T10:00:00+02:00;PT15M;Onshore;Wallonia;Elia;1.64;8.5;3.6;14.9;3.2;0.8;12.1;3.3;0.7;11.5;0.7;0.0;51.2;216.3;0.01;''
2025-04-08T09:45:00+02:00;PT15M;Onshore;Wallonia;Elia;2.01;5.8;1.3;12.5;4.1;1.1;12.9;4.2;1.1;12.5;0.8;0.0;50.4;216.3;0.01;''
2025-04-08T09:30:00+02:00;PT15M;Onshore;Wallonia;Elia;4.48;6.2;1.4;12.8;4.3;1.2;13.2;4.5;1.1;12.9;0.8;0.0;50.1;216.3;0.02;''
2025-04-08T09:15:00+02:00;PT15M;Onshore;Wallonia;Elia;9.54;6.8;2.0;13.3;4.5;1.3;13.4;4.8;1.2;13.1;0.9;0.0;50.4;216.3;0.04;''
2025-04-08T09:00:00+02:00;PT15M;Onshore;Wallonia;Elia;12.24;7.2;2.4;13.5;4.7;1.3;13.4;5.1;1.3;13.3;0.9;0.0;50.5;216.3;0.06;''
2025-04-08T08:45:00+02:00;PT15M;Onshore;Wallonia;Elia;15.73;6.7;1.8;13.4;5.0;1.6;13.8;5.5;1.6;13.6;1.0;0.2;51.2;216.3;0.07;''
2025-04-08T08:30:00+02:00;PT15M;Onshore;Wallonia;Elia;15.97;7.1;1.9;13.5;5.2;1.6;13.9;5.7;1.6;13.8;1.1;0.3;52.3;216.3;0.07;''
2025-04-08T08:15:00+02:00;PT15M;Onshore;Wallonia;Elia;15.05;7.2;2.1;13.6;5.1;1.7;13.8;5.6;1.7;13.8;1.1;0.3;53.9;216.3;0.07;''
2025-04-08T08:00:00+02:00;PT15M;Onshore;Wallonia;Elia;11.74;6.8;2.2;13.3;5.0;1.7;13.7;5.6;1.7;13.8;1.1;0.4;55.7;216.3;0.05;''
2025-04-08T07:45:00+02:00;PT15M;Onshore;Wallonia;Elia;10.08;7.0;1.8;13.7;4.9;1.7;13.6;5.5;1.6;13.9;1.1;0.5;56.4;216.3;0.05;''
2025-04-08T07:30:00+02:00;PT15M;Onshore;Wallonia;Elia;8.93;6.9;1.8;13.6;4.9;1.7;13.6;5.4;1.6;13.6;1.2;0.5;56.1;216.3;0.04;''
2025-04-08T07:15:00+02:00;PT15M;Onshore;Wallonia;Elia;7.82;6.9;1.9;13.4;4.9;1.6;13.4;5.5;1.6;13.6;1.2;0.6;55.0;216.3;0.04;''
2025-04-08T07:00:00+02:00;PT15M;Onshore;Wallonia;Elia;6.21;6.9;1.9;13.2;4.8;1.6;13.4;5.3;1.6;13.4;1.2;0.6;53.9;216.3;0.03;''
2025-04-08T06:45:00+02:00;PT15M;Onshore;Wallonia;Elia;5.66;5.4;1.6;12.5;4.5;1.4;13.0;5.1;1.4;13.1;1.1;0.7;53.1;216.3;0.03;''
2025-04-08T06:30:00+02:00;PT15M;Onshore;Wallonia;Elia;5.64;5.4;1.5;12.4;4.3;1.3;12.9;5.0;1.3;12.8;1.1;0.7;52.8;216.3;0.03;''
2025-04-08T06:15:00+02:00;PT15M;Onshore;Wallonia;Elia;5.34;5.2;1.4;12.2;4.1;1.2;12.7;4.7;1.2;12.7;1.1;0.7;53.0;216.3;0.02;''
2025-04-08T06:00:00+02:00;PT15M;Onshore;Wallonia;Elia;5.5;5.1;1.4;12.0;3.9;1.1;12.4;4.5;1.1;12.3;1.1;0.7;53.1;216.3;0.03;''
2025-04-08T05:45:00+02:00;PT15M;Onshore;Wallonia;Elia;4.97;5.0;1.3;11.8;3.6;0.9;12.2;4.1;0.9;11.8;1.0;0.7;53.3;216.3;0.02;''
2025-04-08T05:30:00+02:00;PT15M;Onshore;Wallonia;Elia;5.9;5.1;1.5;11.8;3.5;0.8;12.0;4.0;0.8;11.6;1.0;0.7;53.2;216.3;0.03;''
2025-04-08T05:15:00+02:00;PT15M;Onshore;Wallonia;Elia;5.69;5.2;1.6;11.7;3.5;0.8;11.9;3.8;0.8;11.5;1.0;0.7;53.4;216.3;0.03;''
2025-04-08T05:00:00+02:00;PT15M;Onshore;Wallonia;Elia;5.69;5.4;1.9;11.7;3.4;0.7;11.8;3.7;0.7;11.4;1.0;0.7;53.6;216.3;0.03;''
2025-04-08T04:45:00+02:00;PT15M;Onshore;Wallonia;Elia;5.42;6.3;1.8;12.9;3.0;0.5;11.5;3.2;0.5;10.9;1.0;0.6;53.6;216.3;0.03;''
2025-04-08T04:30:00+02:00;PT15M;Onshore;Wallonia;Elia;5.68;6.6;2.1;13.2;3.0;0.5;11.3;3.2;0.4;11.0;1.0;0.5;53.6;216.3;0.03;''
2025-04-08T04:15:00+02:00;PT15M;Onshore;Wallonia;Elia;5.53;7.0;2.5;13.4;3.0;0.5;11.4;3.3;0.4;11.1;1.0;0.5;53.6;216.3;0.03;''
2025-04-08T04:00:00+02:00;PT15M;Onshore;Wallonia;Elia;5.52;7.4;2.9;13.7;3.3;0.5;11.5;3.3;0.5;11.3;1.0;0.4;53.4;216.3;0.03;''
2025-04-08T03:45:00+02:00;PT15M;Onshore;Wallonia;Elia;6.63;12.4;5.7;19.6;3.6;0.6;11.9;3.7;0.5;11.8;1.0;0.3;53.0;216.3;0.03;''
2025-04-08T03:30:00+02:00;PT15M;Onshore;Wallonia;Elia;6.5;13.8;7.0;20.9;4.2;0.6;12.4;4.1;0.5;12.1;0.9;0.2;52.1;216.3;0.03;''
2025-04-08T03:15:00+02:00;PT15M;Onshore;Wallonia;Elia;6.87;15.0;8.3;21.9;4.6;0.7;12.9;4.6;0.7;12.5;0.9;0.2;50.6;216.3;0.03;''
2025-04-08T03:00:00+02:00;PT15M;Onshore;Wallonia;Elia;7.89;16.1;9.5;23.0;5.1;0.8;13.3;5.2;1.0;12.9;1.0;0.1;49.2;216.3;0.04;''
2025-04-08T02:45:00+02:00;PT15M;Onshore;Wallonia;Elia;9.18;18.2;10.7;25.7;6.2;1.4;14.3;6.2;1.4;14.1;1.0;0.1;48.5;216.3;0.04;''
2025-04-08T02:30:00+02:00;PT15M;Onshore;Wallonia;Elia;11.45;19.6;10.3;28.4;7.2;2.1;15.4;7.0;2.2;15.1;1.2;0.1;48.2;216.3;0.05;''
2025-04-08T02:15:00+02:00;PT15M;Onshore;Wallonia;Elia;10.42;21.2;9.2;32.2;8.4;3.3;16.5;8.1;3.2;15.9;1.2;0.1;48.3;216.3;0.05;''
2025-04-08T02:00:00+02:00;PT15M;Onshore;Wallonia;Elia;13.15;22.8;8.2;35.9;9.2;4.3;17.5;9.2;4.2;17.1;1.2;0.2;48.4;216.3;0.06;''
2025-04-08T01:45:00+02:00;PT15M;Onshore;Wallonia;Elia;14.96;21.9;10.4;33.0;11.2;5.8;19.7;10.8;5.6;18.8;1.2;0.2;48.8;216.3;0.07;''
2025-04-08T01:30:00+02:00;PT15M;Onshore;Wallonia;Elia;16.35;23.3;10.2;35.6;12.3;6.2;21.6;11.9;6.0;20.6;1.3;0.3;49.5;216.3;0.08;''
2025-04-08T01:15:00+02:00;PT15M;Onshore;Wallonia;Elia;20.18;24.8;9.9;38.5;13.2;6.2;23.6;12.7;5.9;22.5;1.3;0.3;50.5;216.3;0.09;''
2025-04-08T01:00:00+02:00;PT15M;Onshore;Wallonia;Elia;19.03;26.3;9.6;41.5;14.3;6.3;25.7;13.8;5.8;24.4;1.2;0.3;51.3;216.3;0.09;''
2025-04-08T00:45:00+02:00;PT15M;Onshore;Wallonia;Elia;20.84;17.4;9.8;25.6;15.2;6.2;27.7;14.8;5.6;26.5;1.0;0.4;51.8;216.3;0.1;''
2025-04-08T00:30:00+02:00;PT15M;Onshore;Wallonia;Elia;28.87;17.8;10.1;26.0;16.2;6.3;29.5;16.0;5.6;28.7;1.0;0.4;52.2;216.3;0.13;''
2025-04-08T00:15:00+02:00;PT15M;Onshore;Wallonia;Elia;34.38;18.1;10.5;26.2;17.0;6.2;31.3;16.9;5.4;30.5;1.1;0.3;52.2;216.3;0.16;''
2025-04-08T00:00:00+02:00;PT15M;Onshore;Wallonia;Elia;32.94;18.5;10.9;26.6;17.6;6.2;32.9;17.6;4.9;32.4;1.1;0.3;52.2;216.3;0.15;''
2025-04-07T23:45:00+02:00;PT15M;Onshore;Wallonia;Elia;34.64;21.3;8.3;34.2;20.7;5.8;37.8;19.1;4.9;36.2;4.7;1.1;63.7;216.3;0.16;''
2025-04-07T23:30:00+02:00;PT15M;Onshore;Wallonia;Elia;34.81;22.3;8.8;35.5;21.0;6.1;37.9;19.2;5.2;36.5;4.7;1.2;63.7;216.3;0.16;''
2025-04-07T23:15:00+02:00;PT15M;Onshore;Wallonia;Elia;34.45;23.3;9.7;36.3;21.3;6.2;37.9;19.5;5.6;36.5;4.8;1.2;63.9;216.3;0.16;''
2025-04-07T23:00:00+02:00;PT15M;Onshore;Wallonia;Elia;29.32;24.2;10.7;37.2;21.4;6.4;37.8;19.7;5.9;36.7;5.0;1.4;64.0;216.3;0.14;''
2025-04-07T22:45:00+02:00;PT15M;Onshore;Wallonia;Elia;25.23;23.9;10.5;36.9;22.5;7.5;38.7;20.7;7.1;37.7;5.2;1.6;64.2;216.3;0.12;''
2025-04-07T22:30:00+02:00;PT15M;Onshore;Wallonia;Elia;25.24;24.3;10.7;37.5;22.9;7.9;39.4;21.0;7.4;37.9;5.3;1.8;64.3;216.3;0.12;''
2025-04-07T22:15:00+02:00;PT15M;Onshore;Wallonia;Elia;23.99;24.6;11.1;37.7;23.2;8.0;40.0;21.3;7.6;38.3;5.5;2.0;64.5;216.3;0.11;''
2025-04-07T22:00:00+02:00;PT15M;Onshore;Wallonia;Elia;25.33;24.6;11.2;37.8;23.5;8.1;40.5;21.5;7.9;38.9;5.7;2.1;64.8;216.3;0.12;''
2025-04-07T21:45:00+02:00;PT15M;Onshore;Wallonia;Elia;27.23;23.4;10.1;36.5;23.4;7.8;40.4;21.8;8.2;39.1;5.8;2.2;65.0;216.3;0.13;''
2025-04-07T21:30:00+02:00;PT15M;Onshore;Wallonia;Elia;26.17;23.3;10.5;35.7;23.3;7.8;40.6;21.7;8.3;39.2;6.0;2.4;65.3;216.3;0.12;''
2025-04-07T21:15:00+02:00;PT15M;Onshore;Wallonia;Elia;24.2;23.0;11.2;34.5;23.2;7.8;40.5;21.7;8.3;39.3;6.2;2.7;65.8;216.3;0.11;''
2025-04-07T21:00:00+02:00;PT15M;Onshore;Wallonia;Elia;22.37;22.4;11.5;33.1;23.0;7.7;40.2;21.4;8.3;39.1;6.5;2.9;66.3;216.3;0.1;''
2025-04-07T20:45:00+02:00;PT15M;Onshore;Wallonia;Elia;20.08;22.0;8.8;35.1;22.2;7.1;39.5;20.9;7.8;38.7;6.8;3.3;67.3;216.3;0.09;''
2025-04-07T20:30:00+02:00;PT15M;Onshore;Wallonia;Elia;21.46;21.2;8.6;33.9;21.8;6.8;38.9;20.3;7.5;38.1;7.0;3.6;68.6;216.3;0.1;''
2025-04-07T20:15:00+02:00;PT15M;Onshore;Wallonia;Elia;21.03;20.7;8.9;32.2;21.2;6.4;38.4;19.8;7.1;38.0;7.2;4.0;70.3;216.3;0.1;''
2025-04-07T20:00:00+02:00;PT15M;Onshore;Wallonia;Elia;19.03;19.7;9.0;30.7;20.6;6.4;38.0;19.4;6.9;37.7;7.7;4.4;72.0;216.3;0.09;''
2025-04-07T19:45:00+02:00;PT15M;Onshore;Wallonia;Elia;15.53;20.3;7.2;33.3;19.9;6.0;37.2;18.3;6.2;36.4;7.9;4.8;72.9;216.3;0.07;''
2025-04-07T19:30:00+02:00;PT15M;Onshore;Wallonia;Elia;15.87;19.3;7.0;31.4;19.3;5.8;36.2;17.7;6.2;35.1;8.1;5.3;72.9;216.3;0.07;''
2025-04-07T19:15:00+02:00;PT15M;Onshore;Wallonia;Elia;15.86;18.5;7.3;29.5;18.9;5.7;35.0;17.0;6.4;33.5;8.4;5.4;72.0;216.3;0.07;''
2025-04-07T19:00:00+02:00;PT15M;Onshore;Wallonia;Elia;16.17;17.5;7.5;27.3;18.3;5.5;34.0;16.5;6.7;31.8;8.6;5.7;71.0;216.3;0.07;''
2025-04-07T18:45:00+02:00;PT15M;Onshore;Wallonia;Elia;17.01;17.4;8.1;26.8;17.7;5.2;32.9;15.7;6.5;30.2;8.9;5.9;70.4;216.3;0.08;''
2025-04-07T18:30:00+02:00;PT15M;Onshore;Wallonia;Elia;15.15;16.8;8.0;25.7;17.1;4.9;32.1;15.2;6.5;28.8;9.1;6.0;69.9;216.3;0.07;''
2025-04-07T18:15:00+02:00;PT15M;Onshore;Wallonia;Elia;13.18;16.3;7.5;25.2;16.5;4.4;31.6;14.7;6.1;27.7;9.2;6.2;69.7;216.3;0.06;''
2025-04-07T18:00:00+02:00;PT15M;Onshore;Wallonia;Elia;13.61;15.7;7.1;24.7;15.8;4.1;31.0;14.0;5.8;26.5;9.4;6.2;69.2;216.3;0.06;''
2025-04-07T17:45:00+02:00;PT15M;Onshore;Wallonia;Elia;12.44;13.7;5.9;23.1;15.3;4.0;30.2;13.6;5.9;25.5;9.4;6.3;68.8;216.3;0.06;''
2025-04-07T17:30:00+02:00;PT15M;Onshore;Wallonia;Elia;12.65;13.4;5.6;22.7;14.8;4.3;29.2;13.2;6.0;24.3;9.6;6.4;68.1;216.3;0.06;''
2025-04-07T17:15:00+02:00;PT15M;Onshore;Wallonia;Elia;13.03;13.1;5.2;22.3;14.3;4.7;27.7;12.8;6.6;23.1;9.7;6.4;67.0;216.3;0.06;''
2025-04-07T17:00:00+02:00;PT15M;Onshore;Wallonia;Elia;9.88;12.8;4.8;21.8;13.7;5.3;26.4;12.2;6.9;21.9;9.9;6.4;66.0;216.3;0.05;''
2025-04-07T16:45:00+02:00;PT15M;Onshore;Wallonia;Elia;13.17;12.7;5.0;21.4;13.0;5.5;24.8;12.0;7.1;21.2;9.9;6.3;65.1;216.3;0.06;''
2025-04-07T16:30:00+02:00;PT15M;Onshore;Wallonia;Elia;12.43;12.5;5.1;20.7;12.5;5.8;23.7;11.7;7.1;20.5;9.9;6.3;64.4;216.3;0.06;''
2025-04-07T16:15:00+02:00;PT15M;Onshore;Wallonia;Elia;11.8;12.3;5.5;19.8;12.0;6.0;22.4;11.2;6.8;20.1;10.0;6.1;63.6;216.3;0.05;''
2025-04-07T16:00:00+02:00;PT15M;Onshore;Wallonia;Elia;10.5;12.0;5.9;18.9;11.5;6.2;21.2;10.9;6.4;19.7;10.1;6.0;62.9;216.3;0.05;''
2025-04-07T15:45:00+02:00;PT15M;Onshore;Wallonia;Elia;7.73;10.2;4.7;16.9;10.9;6.2;20.2;10.5;6.1;19.1;9.9;5.7;62.6;216.3;0.04;''
2025-04-07T15:30:00+02:00;PT15M;Onshore;Wallonia;Elia;9.65;10.1;4.6;16.7;10.2;5.8;19.5;10.1;5.8;18.8;10.0;5.4;62.3;216.3;0.04;''
2025-04-07T15:15:00+02:00;PT15M;Onshore;Wallonia;Elia;11.03;9.9;4.4;16.3;9.8;5.4;19.0;9.8;5.4;18.5;10.1;4.9;62.3;216.3;0.05;''
2025-04-07T15:00:00+02:00;PT15M;Onshore;Wallonia;Elia;9.16;9.8;4.3;16.0;9.3;5.0;18.5;9.3;5.1;18.0;10.0;4.5;62.1;216.3;0.04;''
2025-04-07T14:45:00+02:00;PT15M;Onshore;Wallonia;Elia;9.57;7.7;3.0;14.9;8.8;4.7;18.2;8.8;4.7;17.6;10.0;4.4;62.5;216.3;0.04;''
2025-04-07T14:30:00+02:00;PT15M;Onshore;Wallonia;Elia;8.97;7.6;2.9;14.7;8.5;4.4;17.8;8.6;4.4;17.1;9.9;4.3;62.9;216.3;0.04;''
2025-04-07T14:15:00+02:00;PT15M;Onshore;Wallonia;Elia;7.87;7.5;2.7;14.6;8.3;4.0;17.7;8.2;4.2;17.0;9.9;4.3;63.4;216.3;0.04;''
2025-04-07T14:00:00+02:00;PT15M;Onshore;Wallonia;Elia;8.79;7.5;2.6;14.4;7.9;3.6;17.2;8.0;3.8;16.6;9.8;4.2;63.8;216.3;0.04;''
2025-04-07T13:45:00+02:00;PT15M;Onshore;Wallonia;Elia;7.03;7.7;2.7;14.3;7.9;3.5;17.2;7.7;3.7;16.4;9.7;4.0;63.9;216.3;0.03;''
2025-04-07T13:30:00+02:00;PT15M;Onshore;Wallonia;Elia;5.7;7.8;2.8;14.3;7.6;3.3;17.0;7.5;3.5;16.2;9.4;3.7;63.4;216.3;0.03;''
2025-04-07T13:15:00+02:00;PT15M;Onshore;Wallonia;Elia;6.75;7.7;2.8;14.1;7.5;3.2;16.8;7.3;3.2;15.9;9.3;3.4;62.2;216.3;0.03;''
2025-04-07T13:00:00+02:00;PT15M;Onshore;Wallonia;Elia;7.76;7.7;2.9;14.1;7.4;3.0;16.7;7.2;3.0;15.7;9.1;3.0;61.1;216.3;0.04;''
2025-04-07T12:45:00+02:00;PT15M;Onshore;Wallonia;Elia;7.92;4.2;1.0;10.9;7.3;3.0;16.6;7.1;2.9;15.5;8.7;2.5;59.9;216.3;0.04;''
2025-04-07T12:30:00+02:00;PT15M;Onshore;Wallonia;Elia;6.8;3.9;0.8;10.4;7.0;2.7;16.2;6.7;2.6;15.2;8.5;2.2;59.1;216.3;0.03;''
2025-04-07T12:15:00+02:00;PT15M;Onshore;Wallonia;Elia;8.83;3.6;0.6;10.1;6.8;2.4;15.9;6.5;2.4;14.9;8.1;1.9;58.5;216.3;0.04;''
2025-04-07T12:00:00+02:00;PT15M;Onshore;Wallonia;Elia;9.93;3.3;0.3;9.7;6.5;2.2;15.6;6.0;2.1;14.3;7.9;1.6;57.9;216.3;0.05;''
2025-04-07T11:45:00+02:00;PT15M;Onshore;Wallonia;Elia;8.91;2.9;0.5;10.3;5.7;1.7;14.7;5.2;1.5;13.5;7.7;1.1;57.7;216.3;0.04;''
2025-04-07T11:30:00+02:00;PT15M;Onshore;Wallonia;Elia;7.62;3.0;0.5;10.1;5.6;1.4;14.6;4.9;1.2;13.2;7.4;0.8;58.1;216.3;0.04;''
2025-04-07T11:15:00+02:00;PT15M;Onshore;Wallonia;Elia;4.42;3.0;0.5;9.9;5.3;1.2;14.2;4.5;0.9;12.7;7.0;0.3;58.9;216.3;0.02;''
2025-04-07T11:00:00+02:00;PT15M;Onshore;Wallonia;Elia;2.93;3.0;0.5;9.8;4.9;0.8;13.7;4.2;0.6;12.3;6.8;0.0;59.7;216.3;0.01;''
2025-04-07T10:45:00+02:00;PT15M;Onshore;Wallonia;Elia;1.03;2.9;0.4;9.6;4.2;0.6;13.1;3.3;0.4;11.7;6.6;0.0;59.8;216.3;0.0;''
2025-04-07T10:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.55;2.8;0.4;9.4;4.2;0.6;13.1;3.5;0.4;11.7;6.3;0.0;59.3;216.3;0.0;''
2025-04-07T10:15:00+02:00;PT15M;Onshore;Wallonia;Elia;0.58;2.7;0.4;9.3;4.3;0.6;13.1;3.5;0.4;11.7;6.1;0.0;57.7;216.3;0.0;''
2025-04-07T10:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.5;2.8;0.4;9.1;4.5;0.7;13.3;3.6;0.4;11.9;5.8;0.0;56.3;216.3;0.0;''
2025-04-07T09:45:00+02:00;PT15M;Onshore;Wallonia;Elia;0.35;3.7;0.7;10.4;5.1;0.8;13.9;4.4;0.6;12.5;5.7;0.0;55.4;216.3;0.0;''
2025-04-07T09:30:00+02:00;PT15M;Onshore;Wallonia;Elia;0.74;3.9;0.9;10.6;5.7;1.0;14.4;4.8;0.7;12.9;5.5;0.0;54.8;216.3;0.0;''
2025-04-07T09:15:00+02:00;PT15M;Onshore;Wallonia;Elia;1.26;4.3;1.2;10.7;6.1;1.3;14.9;5.0;0.7;13.3;5.2;0.2;54.6;216.3;0.01;''
2025-04-07T09:00:00+02:00;PT15M;Onshore;Wallonia;Elia;0.96;4.6;1.4;10.9;6.6;1.7;15.3;5.4;0.9;13.6;5.0;0.3;54.7;216.3;0.0;''
2025-04-07T08:45:00+02:00;PT15M;Onshore;Wallonia;Elia;2.37;6.7;1.9;13.9;7.7;2.5;16.3;6.2;1.4;14.6;4.7;0.4;54.8;216.3;0.01;''
2025-04-07T08:30:00+02:00;PT15M;Onshore;Wallonia;Elia;3.31;7.1;2.0;14.2;8.2;3.0;16.9;6.6;1.5;14.7;4.6;0.5;55.7;216.3;0.02;''
2025-04-07T08:15:00+02:00;PT15M;Onshore;Wallonia;Elia;6.14;7.5;2.2;14.3;8.4;3.1;17.2;6.9;1.7;15.0;4.4;0.6;57.3;216.3;0.03;''
2025-04-07T08:00:00+02:00;PT15M;Onshore;Wallonia;Elia;6.71;7.6;2.4;14.5;8.6;3.1;17.3;7.2;1.9;15.2;4.3;0.6;58.8;216.3;0.03;''
2025-04-07T07:45:00+02:00;PT15M;Onshore;Wallonia;Elia;5.19;7.7;2.5;14.5;8.8;3.1;17.5;7.2;2.0;15.2;4.2;0.7;59.4;216.3;0.02;''
2025-04-07T07:30:00+02:00;PT15M;Onshore;Wallonia;Elia;5.41;7.9;2.6;14.5;8.9;3.2;17.4;7.3;2.0;15.4;4.2;0.7;59.1;216.3;0.03;''
2025-04-07T07:15:00+02:00;PT15M;Onshore;Wallonia;Elia;5.76;8.0;2.8;14.5;8.9;3.3;17.6;7.5;2.2;15.4;4.1;0.8;57.9;216.3;0.03;''
2025-04-07T07:00:00+02:00;PT15M;Onshore;Wallonia;Elia;4.85;8.2;2.9;14.5;9.1;3.4;17.7;7.7;2.3;15.4;4.1;0.9;56.8;216.3;0.02;''
2025-04-07T06:45:00+02:00;PT15M;Onshore;Wallonia;Elia;4.77;9.9;2.6;17.9;9.2;3.3;17.8;7.8;2.6;15.7;4.2;0.9;56.2;216.3;0.02;''
2025-04-07T06:30:00+02:00;PT15M;Onshore;Wallonia;Elia;4.79;10.1;2.7;18.0;9.4;3.2;18.3;8.0;2.7;15.9;4.3;1.0;55.8;216.3;0.02;''
2025-04-07T06:15:00+02:00;PT15M;Onshore;Wallonia;Elia;4.71;10.5;3.1;18.2;9.7;3.2;18.8;8.1;2.8;16.0;4.3;1.0;56.1;216.3;0.02;''
2025-04-07T06:00:00+02:00;PT15M;Onshore;Wallonia;Elia;4.89;10.7;3.4;18.3;9.8;3.1;19.4;8.3;3.1;16.1;4.4;1.0;56.3;216.3;0.02;''
